BBL,LotArea_12,availFAR_perc_12
4111010054,6250,65
4110930030,6902,65
4110980073,7425,62
4110930042,5360,100
4111170016,6000,52
4110660026,5000,63.3
4111130017,23595,85
4111160028,10600,62
4110860035,6363,56
4110830138,11174,96
4111020040,6250,60
4110830131,9112,100
4110870006,5192,60
4110890034,7550,65
4110980119,5821,60
4110990070,5308,60
4111070006,7158,75
4110680115,12094,57.8
4110830120,10355,72
4110850030,5000,100
4110830141,45260,87
4110890037,7550,53.3
4110880032,5913,75
4111040107,6000,58.3
4111040277,24900,86.7
4110850026,5000,63.3
4110610001,6048,100
4110910045,5000,60
4110830092,11500,51
4110870018,7500,68.3
4110830085,7500,79
4110870015,7500,71.7
4110970020,10500,64
4110920052,6555,68.3
4110980095,6666,50
4111000005,6000,58.3
4110990050,5500,55
4111100035,6075,70
4111040056,19500,100
4111290013,5661,62
4111130015,8022,71.7
4111270017,5706,56
4111260030,8000,58
4111280015,6300,54
4111040098,10200,53.3
4110680077,6880,73.3
4111040014,5852,100
4110850011,11250,70
4111040101,10250,100
4111010064,8062,56.7
4111130003,6300,60
4110860030,5250,62
4110940008,6000,51.7
4111460001,5935,58
4111630029,5957,61.7
4111470010,5144,63.3
4111460017,5707,64
4111530035,5000,100
4111440026,18000,83.3
4111510008,5383,51.7
4111510011,10530,63.3
4111630024,6344,75
4111040023,5000,58.3
4111510125,5554,83.3
4111540022,12500,66.7
4111660072,6536,61.7
4111450028,6830,61.7
4111590028,17250,82
4111510022,7188,100
4111850013,5558,100
4111640032,8600,66.7
4111900001,10000,62
4111570005,12750,68.3
4112010015,5567,66
4112050034,10000,50
4111850004,8000,78.3
4111930029,5000,60
4111630064,5200,53.3
4111660068,5442,58.3
4111470036,5292,53.3
4111640018,6000,60
4111980039,5240,66.7
4111940001,5800,52
4112010140,5000,62
4112060054,6860,52
4111930025,5000,52
4111780026,9452,100
4112060058,6000,68
4112010063,5000,56
4111830022,5842,56.7
4112230039,5000,58
4112280062,8000,62
4111980028,5200,58.3
4112150058,5000,70
4112160071,6000,66.7
4112070031,5820,70
4112140001,14003,80
4112080001,5928,62
4112010025,5703,56
4112170109,5000,65
4112070020,12000,80
4112130011,6000,65
4112020001,5000,52
4112070013,6000,60
4111980128,494194,100
4112220004,6000,66
4112070005,7306,56
4112140021,6000,61.7
4111980021,7500,55
4111980041,7920,71.7
4112160068,6000,63.3
4112240019,6000,60
4112130030,5000,63.3
4112050044,6912,54
4111890021,7000,74
4112060047,5265,56
4112090013,5289,72
4112080009,6694,54
4111980035,5240,66.7
4112240029,5000,78
4111980030,5240,56.7
4112080025,5292,56
4111970055,5888,65
4112060071,6269,62
4112080020,5726,60
4112170116,5000,60
4112140011,6000,100
4112250032,6000,54
4111830020,5796,70
4111840047,5040,58.3
4111940044,6100,60
4112130001,18978,70
4112120009,5000,54
4112120027,6550,68
4112150062,5000,70
4111980013,7080,53.3
4111980024,10240,78.3
4112160093,5000,65
4112080004,7633,68
4112250042,6000,56
4112270050,6000,74
4112130028,5000,63.3
4111980037,5280,66.7
4112010136,8000,62
4112070038,6000,60
4112270071,6000,54
4111660066,5730,55
4111840056,5129,58.3
4112020005,5000,52
4112240025,8000,54
4112650085,5018,52
4112030052,6682,68
4112080027,5544,70
4112660032,5025,52
4112740046,6125,56
4112210092,6000,58
4112230036,5000,58
4112280057,6000,52
4112090029,5550,50
4112160096,5000,65
4111900032,6725,62
4112470032,6000,78
4112550013,5542,56
4112550134,5000,56
4112710102,5053,56
4112480031,5327,54
4112080031,6006,60
4112250021,8000,72
4112280083,6000,52
4112620016,5175,56
4112120025,5280,52
4112140034,6000,60
4112220001,6000,76
4112690065,5555,60
4112140024,5500,66.7
4112760058,5000,54
4112040032,5482,52
4112130037,8000,65
4112220020,7000,50
4112530132,6438,62
4112280080,5900,56
4112280094,6000,52
4112060052,5160,66
4112750054,5000,54
4112670015,23000,100
4112650074,5569,58
4112280088,6000,66
4112550011,5000,52
4112640077,6217,64
4112700056,5145,58
4112950055,5000,56
4112940043,5000,52
4112760024,8736,68
4112660076,5242,56
4112660080,5597,52
4112670001,6000,62
4112690067,5834,62
4112700051,5171,58
4113140022,6110,54
4112950043,5160,52
4112940032,5000,52
4113140085,8000,56
4112940047,5800,60
4113230001,9700,71.7
4113330038,5000,58
4112950052,5000,56
4113280001,7520,100
4112950040,5000,56
4113370033,5500,75.6
4113310063,5341,50
4112750045,5000,54
4112940022,5000,52
4113170009,9113,69
4113060001,5000,50
4113310068,5200,62
4113480018,5216,71.1
4113370039,6055,66.7
4113320069,5500,60
4113240048,8000,100
4113380015,6842,82.2
4113380001,11669,100
4113550021,14712,100
4113330057,5200,58
4113530027,6854,84.4
4113470018,5352,74.4
4113270001,9602,100
4113170005,9800,100
4113330074,5000,56
4113430058,5504,57.8
4113330070,5000,54
4113340039,5554,58
4113310071,5200,64
4113340018,6000,50
4113250028,5000,61.7
4113300037,6000,58
4113300027,5000,60
4113340023,5000,52
4113370008,11100,87.8
4113550001,12000,81.1
4113340035,5646,56
4113530072,5190,74.4
4113580001,140971,100
4113570045,6055,100
4113550029,10375,100
4113570001,10092,100
4113550006,14000,100
4113530003,5581,64.4
4113720046,12000,67
4113840029,6000,91.1
4113840042,10217,64.4
4113550019,16537,100
4113550037,15648,100
4113560014,6055,78.9
4113880010,9800,100
4113340044,12520,66
4113590001,23925,100
4114100072,15942,85.6
4113870015,8025,65.6
4113560017,6055,100
4113760023,18465,88.9
4113570008,6055,78.9
4114100051,5280,100
4113560049,6055,100
4114210100,12250,92.8
4114570003,9202,100
4114560002,6720,100
4114290034,138000,67.2
4113960007,6163,50
4113760037,5650,100
4114570007,8170,75.6
4113770001,88558,100
4113840040,6353,100
4114000016,6000,62.2
4114690039,5200,54
4114800051,14773,86.7
4113700025,5000,66.7
4113720039,10075,88
4113740181,5500,75.6
4114930079,24085,87.8
4114570078,5974,67.8
4114820041,10000,68.9
4114440025,20000,70.4
4114690035,5240,56
4114580001,9632,68.8
4114260036,11496,62.2
4114560013,5164,100
4113750031,9990,100
4114100001,8000,100
4114290133,13583,68
4114560011,5040,100
4113730038,12200,100
4114870001,16249,57.8
4114750001,5839,54.4
4115010300,18000,100
4114910067,42000,94.4
4114970036,5051,62.2
4115010057,9450,60
4113860001,5565,50
4114560006,5040,73.3
4115010257,5780,86.7
4114970168,5450,55.6
4114100065,5150,100
4114100069,5400,100
4115180032,12000,84.4
4115010053,7000,100
4115030001,5552,54.4
4114560008,5040,68.9
4114560019,7000,77.8
4115010043,5242,60
4114290001,54993,56
4115120042,8366,50
4115040025,7868,80
4115350119,8647,100
4115440100,34136,100
4115430100,516000,71
4115150008,5393,100
4115190071,7100,100
4115350118,9250,100
4115590019,8000,100
4115550042,17250,100
4115340014,5352,52.2
4115340012,5031,72.2
4115490038,5208,54.4
4115350001,8700,100
4115460018,6800,66.7
4115180026,5310,100
4115450012,7980,70
4115590040,6000,64.4
4115120027,19200,76
4115350133,5000,100
4114800057,6717,100
4115510014,6000,100
4115520048,6000,81.1
4115450035,5000,72.2
4115520100,12000,100
4115600001,16280,100
4115610022,14000,100
4115510018,6000,100
4115430500,1131352,100
4115590060,22000,100
4115490012,9751,100
4115590030,5140,100
4115830002,47712,100
4115460025,5800,62.2
4115510023,6000,71.1
4115720201,1311960,100
4115350127,25000,100
4115540006,6200,65.6
4115620179,12513,100
4115180180,6552,75.6
4115550007,7400,100
4115560027,9476,100
4115620159,22500,100
4115620153,10150,100
4115720135,48504,100
4115620113,9568,53.3
4115620168,14250,100
4115620175,6600,100
4115590035,6870,100
4115560011,6695,54.4
4114880059,9894,67.8
4115290046,9700,60
4115360040,9150,100
4115350131,5900,50
4115560064,5184,51.1
4115590045,6000,100
4115350062,11000,72.2
4115340036,7419,76.7
4115350138,30000,100
4115160219,6336,76.7
4115350121,13125,100
4115520091,6000,100
4115620139,12000,100
4115510012,6000,100
4115620188,19500,100
4115430002,7737028,86
4115470064,6550,84.4
4115490037,5140,60
4115570010,5845,77.8
4115520032,6000,75.6
4115620124,8265,97.8
4116030046,5000,67.8
4115360073,5600,100
4115520051,6500,80
4115450010,5000,52.2
4115620119,13220,100
4115620140,31320,100
4115560063,5889,56.7
4116190037,6000,53.3
4115580001,52600,100
4115360110,5400,100
4116040050,6150,56.7
4115360113,13240,100
4115560019,7102,55.6
4115620106,9150,100
4115450023,5504,51.1
4115510110,8500,100
4115620201,6000,100
4115970003,8000,72.2
4116170039,5152,61.1
4115590200,5220,54.4
4115550016,8800,100
4115610035,12250,100
4116010009,10000,74.4
4116130010,6000,58.3
4115940016,5827,64.4
4116130002,15400,88.3
4116240033,10000,100
4116090009,24700,100
4116260006,11400,74.4
4115990001,9500,60
4116010054,10000,100
4116260014,5000,65.6
4116390012,15960,81.7
4116370020,6000,56.7
4116210054,5830,54.4
4116500027,6000,68.3
4116400004,10050,70
4116430050,5830,56.7
4116440048,6837,50
4116410025,6265,56.7
4116450029,17100,100
4116280027,6100,60
4116380033,7110,58.3
4116490053,8000,70
4116610011,13850,55
4116700016,6000,51.7
4116820004,6000,68.3
4116590023,7020,50
4116660028,6000,58.3
4116520063,5233,56.7
4116610007,8971,76.7
4116690008,6000,70
4116840036,8000,92
4116630018,5650,100
4116880057,6477,75
4116760033,6000,60
4116620006,10800,76.7
4116760041,8000,70
4116850042,5850,82
4117010001,7619,65
4116810019,6000,57
4116900032,6200,68.3
4116960044,5448,60
4116880031,6000,56.7
4116900037,6258,71.7
4116820040,6000,79
4117150048,10615,92
4116930001,48000,90
4117140009,5000,56.7
4117110004,8000,61.7
4117330053,12000,88
4117330001,10000,100
4117420043,5600,70
4116980045,6000,100
4117160035,7000,74
4117420050,6000,68.3
4117400010,5045,50
4117280019,9515,75
4117440026,5000,55
4117450072,6000,56.7
4117420009,5620,55
4117440044,5292,80
4117580015,5960,60
4117470067,8000,100
4117630057,6000,55
4117690011,5137,51.7
4117690019,5250,61.7
4117600108,10425,81.7
4117580019,7260,63.3
4117450007,6000,51.7
4117480004,6000,76.7
4117570025,5000,66.7
4117690053,7210,66.7
4117570066,5000,60
4117590076,6990,75
4117480042,10741,100
4117570055,9621,53.3
4117610042,5955,68.3
4117930008,8833,71.7
4117490070,20000,100
4117680065,6000,58.3
4117530037,6000,68.3
4117690026,6283,71.7
4117730100,6066,61.7
4117290023,6000,55
4117400046,5060,61.7
4117480088,5000,50
4117530013,8000,66.7
4117690057,7780,51.7
4117780023,9000,65
4117640060,6000,50
4117600112,6281,51.7
4117710079,6000,55
4117580059,5000,50
4117690055,7780,70
4117600096,10530,71.7
4117610046,7773,68.3
4117630006,6000,63.3
4117570022,5000,63.3
4117460068,6000,76.7
4117540093,7200,85
4117770044,6000,63.3
4117680099,6337,68.3
4117780109,5800,76.7
4117600103,5607,56.7
4117500062,10600,75
4117690048,6000,65
4117900043,5240,100
4117890025,6000,51.7
4117930024,5520,60
4117930014,5320,51.7
4117900024,5100,61.7
4117680077,6440,66.7
4117920055,5250,66.7
4117780016,6243,76.7
4117640041,6000,58.3
4117490044,9373,77
4117490048,39760,70
4117610054,5000,65
4117460001,5500,100
4117850017,6000,50
4118000017,6000,65
4117960013,5106,63.3
4117690032,9914,71.7
4117870021,8000,50
4117880020,5600,71.7
4117940034,5005,65
4118220027,6000,66.7
4118350110,37884,100
4118140033,6000,58.3
4118100021,5000,65
4118070009,8000,56.7
4118470029,6072,55
4118220037,8000,73.3
4118500025,7800,61.7
4118100016,5000,60
4117850029,6000,75
4118640013,18700,78.3
4118400029,6000,55
4118470033,6000,50
4118670026,5000,58.3
4118190001,8000,53.3
4118730001,20570,100
4118500035,5000,61.7
4118190008,6000,61.7
4118810002,5000,58.3
4118980031,5000,58.3
4118840170,25415,100
4118930016,10000,100
4117940027,8525,70
4118000057,5000,56.7
4118180040,6000,75
4118190027,6000,71.7
4118590051,10000,100
4118000013,6000,65
4118610044,10799,85
4118200038,5000,100
4118860021,13341,100
4118970041,5000,58.3
4119410226,5033,61.1
4118640021,6040,63.3
4118800022,6316,66.7
4119000120,29176,68
4119000115,35000,100
4118480040,32041,100
4118840160,24609,100
4118840150,25415,100
4118930019,15970,68.3
4118730015,35175,100
4118400021,10408,60
4119000100,33810,100
4118980036,5000,51.7
4119430017,5224,60
4118940030,20700,75
4118580015,8000,58.3
4118590017,6000,50
4118630012,22381,96.7
4119380008,5360,51.1
4118640016,12531,100
4119260067,16000,58.3
4119270001,8000,68.3
4119000002,122500,100
4118860016,29149,50.5
4119230057,7752,51.7
4118850001,66636,68
4118480050,27400,100
4119230021,18396,76.7
4119370131,7912,53.3
4118970032,5000,51.7
4118760044,6520,56.7
4119380023,6327,54.4
4119500396,8842,87
4119400172,8000,83.3
4119310017,10700,76.7
4118840180,43439,99
4118950051,6783,81.7
4118970020,8630,100
4119450052,12000,71
4118800012,12204,65
4118580003,6000,65
4119520060,5208,80
4118940016,10008,100
4118970045,5000,51.7
4119240001,15627,100
4119390088,6000,53.3
4119470145,6000,64.4
4119470183,6000,54.4
4119470208,5200,72.2
4118840001,112580,59.5
4118850026,31420,97.5
4118680026,6000,53.3
4119380014,5023,61.1
4119250056,6384,60
4118800018,5317,61.7
4118800025,6316,66.7
4119560026,6000,51.7
4118970036,5000,51.7
4119380044,5000,61.1
4119660039,7200,68.3
4119660134,5880,100
4119260061,6055,66.7
4119570025,5000,55
4119580027,6000,58.3
4118970028,5000,51.7
4119280115,6630,56.7
4119720051,10000,60
4119490324,19656,88
4119470165,17300,93.5
4119380047,6000,55.6
4119730013,6000,75
4119650189,6480,100
4119660041,5400,61.7
4118810040,5000,58.3
4119720056,6000,73.3
4119580018,6000,83.3
4119430018,5224,60
4119430016,5546,61.7
4119580006,10000,100
4119660034,6480,50
4119580030,6000,50
4119690038,5240,55
4119470180,6000,57.8
4119650026,14500,89
4119710036,6000,68.3
4119570027,5000,55
4119910002,5000,63.3
4119800011,7699,73
4119850006,8000,60
4119730038,5100,73.3
4119800006,6000,63.5
4119580044,7000,61.7
4119730016,8000,56.7
4119860019,5000,63.3
4119870005,6000,56.7
4119870052,5000,63.3
4120020019,5100,70
4119730116,8000,65
4119850016,6000,53.3
4120030054,5000,50
4119870054,6000,60
4120030023,52000,100
4120080031,5000,50
4120080034,24800,95.5
4119940009,5298,54.5
4119840046,5000,55
4120010007,8400,53.3
4120280009,91400,87
4120220023,13625,70.5
4119790001,10000,66.7
4119860028,6000,66.7
4120120042,5000,55
4120380041,5025,100
4119940021,8804,81.5
4120450010,6184,55
4120000039,5320,61.7
4120470034,5965,98.5
4120370012,9090,71.7
4120340006,7122,100
4120400123,5025,100
4120000020,6370,81.7
4120430084,8000,76.7
4120220020,10693,56
4120020011,10000,100
4120130037,5000,58.3
4120380049,5029,56.7
4120350053,10458,100
4120280053,17965,64.5
4120380037,7500,70
4120580004,5450,56.7
4120400072,7140,85
4120400119,7500,56.7
4120330046,10192,51.7
4120240142,6815,50
4120500223,9933,77.5
4120590024,35300,89
4120590001,7000,60
4120510071,6480,100
4120570055,6658,55
4120700101,5266,55
4120490114,23250,75
4120590009,5714,63
4120420018,5299,56.7
4120130008,6000,70
4120380055,6035,68.3
4120370009,6060,100
4120500228,11165,80
4120570060,5114,100
4120630014,6647,53.3
4120280071,6123,65
4120450001,79950,56.4
4120580007,8038,61.7
4120590070,8645,100
4120600078,6240,50
4120470032,5054,100
4120600287,6318,100
4120370137,7020,63.3
4120650212,5103,63.3
4120730420,9721,76.7
4120370019,8280,65
4120940080,58454,100
4120700095,9380,73.3
4120740216,5050,55
4120220013,14550,93.5
4120940077,93074,100
4121030025,10547,90
4120770033,5716,71.7
4120680111,6000,61.7
4120700086,5500,61.7
4120590008,5716,66
4120760119,6297,60
4120640072,6873,66.7
4120670095,6316,60
4120850037,5700,50
4120490135,6433,66.7
4120510074,25235,76.7
4120680105,8190,71.7
4120700069,5763,68.3
4120390080,6616,100
4120480077,10556,91
4120370119,13888,100
4120950002,38882,100
4121130007,5390,70
4121040022,15107,97.5
4121060002,6000,73.3
4121460015,5141,60
4120820016,5166,53.3
4121400006,9188,60.5
4120670101,5160,66.7
4120760121,5967,70
4120600285,5527,68.3
4120630020,6060,100
4120780134,6050,53.3
4120580009,6430,70
4121460001,6499,62.2
4121460019,5141,60
4120610012,5450,51.7
4121360006,6554,100
4120730418,6376,51.7
4120680108,6000,61.7
4120910029,6200,50
4121330001,18270,100
4120890159,6060,73.3
4120930072,8888,100
4121110054,5390,55
4120770041,5225,70
4120820013,5609,58.3
4120790001,5400,70
4120670098,6880,66.7
4121050042,7780,80
4121350023,7262,56.7
4120780116,6127,66.7
4120870117,5000,68.3
4121020013,6000,56.7
4120760124,6567,70
4120820053,5500,61.7
4121020001,6000,50
4121160001,18379,93.3
4121310028,6050,61.7
4121320025,11600,100
4120590034,41680,77.5
4121080004,6000,56.7
4121160008,5250,100
4120990001,214637,71.8
4121460040,5141,73.3
4121480001,11347,61.1
4121450021,6901,81.1
4121040016,5000,65
4121170006,51764,NA
4121440019,6000,100
4121250011,12050,80
4121460013,5141,60
4121070005,6000,73.3
4121440046,6000,82.2
4121480025,39006,100
4121590029,5880,73.3
4121400001,6282,76
4121420001,5623,94.5
4121100045,6000,53.3
4121330029,6050,71.7
4121430052,6175,78.9
4121580032,5100,68.3
4121580075,5270,70
4121580073,5100,68.3
4121370142,10944,100
4121480005,7563,84.4
4121170001,5700,NA
4121270055,10250,61.7
4121430046,6175,78.9
4121420006,5707,73
4121590013,6370,76.7
4121470029,5000,55.6
4121360001,8500,100
4121460034,5141,73.3
4121590007,6370,76.7
4121460037,5141,73.3
4121430044,6175,78.9
4121580040,8040,80
4121590047,5390,71.7
4121710036,5000,83.3
4121600035,5000,70
4121690005,6462,66.5
4121620034,5506,61.7
4121310014,5046,50
4121580070,5100,68.3
4121830040,6029,100
4121840007,39500,96
4121590032,5390,71.7
4121460049,5141,73.3
4121520053,5750,75.6
4121590039,5390,56.7
4121850001,21306,59.5
4121650043,14950,100
4121780082,15430,65
4121530009,8512,79
4121590042,5390,56.7
4121580035,5100,68.3
4121590019,6370,76.7
4121590044,5390,65
4121840001,8638,91.5
4121560040,6000,73.3
4121590025,5586,65
4121580078,5100,68.3
4121690008,6425,68.5
4121620032,55750,100
4121440017,6000,100
4121590037,5390,71.7
4121650037,5750,100
4121590001,6566,55
4121530001,10320,90
4121690012,10000,70
4121810017,5811,73.3
4121830022,5310,58.3
4121460011,5141,60
4121590010,6370,76.7
4121780129,6823,100
4121830012,5400,55
4121700059,8392,53.3
4121690101,5242,60
4121680001,29618,79.5
4121830047,7174,58.3
4121590049,5390,71.7
4121860074,5459,65
4121900036,5000,61.7
4121880001,11515,68
4121560044,6000,73.3
4121830019,7975,75
4121890026,6000,65
4121930048,8184,100
4121650010,8519,63.3
4121830024,5316,100
4121830042,5619,100
4121780117,32000,96.7
4121650064,5140,56.7
4121650039,5750,88.3
4121780059,44555,100
4121780088,14044,100
4121830035,14453,100
4121960051,5500,55
4121810020,8218,55
4121960001,5012,60
4121810048,6805,58.3
4121460006,5335,62.2
4121940046,6000,70
4121960022,5000,60
4122040099,10550,64
4122040106,17000,75
4121810054,9040,90
4121750020,5473,61.7
4121990052,6000,58.3
4121650055,9000,91.7
4121940057,6000,70
4121960027,5400,53.3
4122010009,10751,87
4121940016,6000,68.3
4122120038,6000,56.7
4121960038,14000,75
4122130017,5000,61.7
4122140006,5000,65
4122000008,14384,100
4122180017,6000,65
4122120015,5410,58.3
4122400021,11160,56.7
4122030015,6650,76.7
4122000046,143187,100
4122100005,5657,87.5
4122110035,7000,65
4122210015,6000,76.7
4122220005,5000,56.7
4122120041,6000,63.3
4122180001,8613,58.3
4122100006,6000,70
4122470022,5000,60
4122190001,6000,61.7
4122220015,6000,66.7
4122180023,6000,63.3
4122110056,5400,50
4122480019,6000,56.7
4122210018,6000,76.7
